HITId	WorkerId	Input.src	Input.trg	Input.item	hit	sys_id	rid	type	sid	score	time
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	LIUM-NMT.4733	27	SYSTEM	805	-0.312056745999744	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	KIT.4951	28	SYSTEM	2773	0.90355623129142	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-A.0	29	REPEAT	2920	0.5181179701991	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	uedin-nmt.4723	30	SYSTEM	546	0.162328806113881	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	KIT.4951	31	SYSTEM	141	0.458819776184897	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-F.0	32	SYSTEM	1268	0.310574291149389	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	TALP-UPC.4830	33	SYSTEM	842	0.221627000128084	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	C-3MA.4958	34	SYSTEM	1876	-0.727144104099166	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-B.0	35	SYSTEM	492	1.11109991034113	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	C-3MA.4958	36	SYSTEM	868	-0.252758551985541	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	TALP-UPC.4830	37	SYSTEM	882	-1.4683715292767	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-B.0	38	SYSTEM	871	-1.14223146219859	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	SYSTRAN.4846	39	SYSTEM	1074	1.20004720136244	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-B.0	40	REPEAT	157	1.20004720136244	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	uedin-nmt.4723	41	SYSTEM	638	1.20004720136244	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-G.0	42	SYSTEM	1836	-1.02363507417018	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	SYSTRAN.4846	43	SYSTEM	2490	-1.64626611131931	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	C-3MA.4958	44	SYSTEM	1793	-0.697495007092064	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	RWTH-nmt-ensemble.4920	45	SYSTEM	164	-0.993985977163079	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	C-3MA.4958	46	REF	868	1.22969629836954	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-G.0	47	BAD_REF	900	-1.58696791730511	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-B.0+uedin-nmt.4723	48	SYSTEM	607	-1.14223146219859	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-F.0	49	SYSTEM	1878	-0.905038686141775	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-F.0	50	SYSTEM	2108	-0.875389589134673	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-G.0	51	BAD_REF	1836	-0.786442298113369	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	C-3MA.4958	52	SYSTEM	1577	-0.163811260964236	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-F.0	53	SYSTEM	2100	-0.460302231035252	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	KIT.4951	54	REPEAT	1779	-0.312056745999744	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	TALP-UPC.4830	55	SYSTEM	1394	0.191977903120983	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	TALP-UPC.4830	56	REPEAT	842	-0.104513066950033	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-B.0	57	REPEAT	411	0.636714358227506	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-B.0	58	SYSTEM	323	0.488468873191998	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-G.0	59	SYSTEM	1842	0.784959843263014	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-G.0	60	SYSTEM	2001	-1.02363507417018	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	uedin-nmt.4723+KIT.4951	61	REPEAT	190	1.20004720136244	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-B.0+uedin-nmt.4723	62	REF	607	1.22969629836954	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	uedin-nmt.4723	63	SYSTEM	2483	0.34022338815649	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	KIT.4951	64	SYSTEM	2183	0.636714358227506	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-B.0	65	SYSTEM	1519	0.5181179701991	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-B.0+RWTH-nmt-ensemble.4920+uedin-nmt.4723+KIT.4951	66	SYSTEM	675	0.488468873191998	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-A.0	67	SYSTEM	2756	-0.934687783148876	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-G.0	68	SYSTEM	2782	-1.29047694723409	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	SYSTRAN.4846	69	SYSTEM	2514	1.20004720136244	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	RWTH-nmt-ensemble.4920	70	REF	164	1.22969629836954	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-A.0	71	BAD_REF	3001	-1.64626611131931	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-B.0	72	SYSTEM	562	0.844258037277217	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-B.0	73	SYSTEM	1907	-0.697495007092064	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	uedin-nmt.4723	74	SYSTEM	2920	-0.667845910084962	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-G.0	75	SYSTEM	190	-1.61661701431221	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	LIUM-NMT.4733	76	SYSTEM	608	-0.727144104099166	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-A.0	77	SYSTEM	3001	1.02215261931983	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	uedin-nmt.4723	78	BAD_REF	2920	-1.67591520832642	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	uedin-nmt.4723	79	BAD_REF	2483	-1.64626611131931	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-F.0	80	REF	1472	1.22969629836954	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	RWTH-nmt-ensemble.4920	81	SYSTEM	2842	1.02215261931983	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-B.0	82	SYSTEM	157	1.20004720136244	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	LIUM-NMT.4733	83	SYSTEM	2653	1.17039810435533	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	RWTH-nmt-ensemble.4920	84	SYSTEM	513	0.607065261220404	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	LIUM-NMT.4733	85	BAD_REF	2653	-0.638196813077861	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	RWTH-nmt-ensemble.4920	86	SYSTEM	1797	0.369872485163592	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	TALP-UPC.4830	87	BAD_REF	2333	-1.67591520832642	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	C-3MA.4958	88	SYSTEM	1653	0.844258037277217	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	LIUM-NMT.4733	89	SYSTEM	1943	-1.05328417117728	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-F.0	90	REF	2108	1.22969629836954	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	TALP-UPC.4830+LIUM-NMT.4733	91	SYSTEM	1897	1.22969629836954	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	KIT.4951	92	REPEAT	141	1.08145081333403	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-B.0	93	REF	1290	1.22969629836954	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	LIUM-NMT.4733	94	REF	499	1.22969629836954	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	TALP-UPC.4830	95	SYSTEM	1045	0.962854425305623	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	uedin-nmt.4723	96	SYSTEM	2159	1.20004720136244	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	online-G.0	97	SYSTEM	2162	0.784959843263014	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	C-3MA.4958	98	BAD_REF	1876	-0.371354940013947	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0318	de	en	ad	10	C-3MA.4958	99	SYSTEM	1057	-0.578898619063658	2220
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	LIUM-NMT.4733	0	SYSTEM	1943	0.143751358991085	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-F.0	1	REF	1472	1.41214303834167	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	LIUM-NMT.4733	2	SYSTEM	499	1.32154363267377	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	TALP-UPC.4830	3	REPEAT	1394	0.687347792998478	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-A.0	4	SYSTEM	2756	-0.128046858012612	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-B.0	5	SYSTEM	157	0.053151953323186	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-B.0	6	REPEAT	157	0.143751358991085	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	C-3MA.4958	7	SYSTEM	2646	0.415549575994781	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	TALP-UPC.4830	8	REF	882	1.41214303834167	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	C-3MA.4958	9	SYSTEM	1577	-0.128046858012612	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-B.0	10	SYSTEM	871	-0.0374474523447128	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	C-3MA.4958	11	SYSTEM	1876	-0.21864626368051	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	RWTH-nmt-ensemble.4920	12	SYSTEM	164	-1.84943556570269	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-B.0	13	REPEAT	411	0.415549575994781	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	RWTH-nmt-ensemble.4920	14	SYSTEM	513	-0.399845075016308	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	uedin-nmt.4723	15	BAD_REF	2483	0.053151953323186	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	LIUM-NMT.4733	16	REF	499	1.32154363267377	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	TALP-UPC.4830	17	REPEAT	842	0.324950170326883	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	uedin-nmt.4723	18	SYSTEM	2236	0.053151953323186	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-F.0	19	SYSTEM	2100	0.234350764658984	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	LIUM-NMT.4733	20	SYSTEM	2653	0.143751358991085	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	LIUM-NMT.4733	21	SYSTEM	805	-0.852842103355802	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	LIUM-NMT.4733	22	SYSTEM	608	1.32154363267377	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-B.0	23	REF	1238	1.41214303834167	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-B.0	24	SYSTEM	323	0.687347792998478	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-A.0	25	BAD_REF	3001	-0.581043886352106	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	C-3MA.4958	26	SYSTEM	1057	0.324950170326883	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	RWTH-nmt-ensemble.4920	27	SYSTEM	1797	0.143751358991085	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-B.0	28	REF	1290	1.32154363267377	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	SYSTRAN.4846	29	REF	2514	1.32154363267377	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	SYSTRAN.4846	30	SYSTEM	2490	-2.12123378270639	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	C-3MA.4958	31	SYSTEM	1793	1.41214303834167	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	C-3MA.4958	32	SYSTEM	1458	-0.490444480684207	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-B.0	33	SYSTEM	411	-0.0374474523447128	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-G.0	34	SYSTEM	190	-0.0374474523447128	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-G.0	35	BAD_REF	1836	-1.2152397260274	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	uedin-nmt.4723	36	BAD_REF	2920	-0.399845075016308	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	RWTH-nmt-ensemble.4920	37	SYSTEM	491	-0.21864626368051	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	uedin-nmt.4723	38	SYSTEM	2159	0.143751358991085	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-B.0	39	SYSTEM	1290	0.053151953323186	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-G.0	40	SYSTEM	2162	-0.128046858012612	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-F.0	41	SYSTEM	1268	0.143751358991085	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-G.0	42	SYSTEM	1836	-1.3964385373632	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	KIT.4951	43	REPEAT	141	0.053151953323186	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-A.0	44	SYSTEM	2920	0.415549575994781	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	KIT.4951	45	SYSTEM	2183	0.415549575994781	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	TALP-UPC.4830	46	SYSTEM	882	-0.399845075016308	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	TALP-UPC.4830	47	SYSTEM	1045	-0.21864626368051	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	LIUM-NMT.4733	48	BAD_REF	2653	-0.309245669348409	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-B.0+uedin-nmt.4723	49	SYSTEM	607	-0.128046858012612	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-B.0	50	SYSTEM	562	-0.21864626368051	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	uedin-nmt.4723	51	SYSTEM	546	0.777947198666377	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-G.0	52	BAD_REF	900	1.41214303834167	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-B.0	53	BAD_REF	1907	0.415549575994781	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	C-3MA.4958	54	REF	868	1.41214303834167	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	uedin-nmt.4723	55	SYSTEM	638	0.777947198666377	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	KIT.4951	56	SYSTEM	2773	-0.490444480684207	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	C-3MA.4958	57	SYSTEM	1653	-0.309245669348409	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	TALP-UPC.4830	58	SYSTEM	842	-0.0374474523447128	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	uedin-nmt.4723+KIT.4951	59	REPEAT	190	-1.2152397260274	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	KIT.4951	60	SYSTEM	1779	0.234350764658984	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	SYSTRAN.4846	61	SYSTEM	1503	-0.21864626368051	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	uedin-nmt.4723+KIT.4951	62	SYSTEM	190	-0.399845075016308	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	LIUM-NMT.4733	63	SYSTEM	1221	1.23094422700587	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-G.0	64	SYSTEM	2782	-0.21864626368051	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	SYSTRAN.4846	65	SYSTEM	1074	0.053151953323186	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-F.0	66	REPEAT	2100	-0.128046858012612	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	RWTH-nmt-ensemble.4920	67	REF	164	1.32154363267377	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-A.0	68	REPEAT	2920	0.143751358991085	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-G.0	69	SYSTEM	1842	-0.21864626368051	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-A.0	70	SYSTEM	809	0.053151953323186	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	C-3MA.4958	71	BAD_REF	1876	-0.0374474523447128	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-B.0+RWTH-nmt-ensemble.4920+uedin-nmt.4723+KIT.4951	72	SYSTEM	675	1.41214303834167	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	uedin-nmt.4723	73	SYSTEM	2920	-1.1246403203595	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	uedin-nmt.4723	74	SYSTEM	2483	0.234350764658984	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	TALP-UPC.4830	75	SYSTEM	1394	0.687347792998478	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	C-3MA.4958	76	SYSTEM	868	-0.399845075016308	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-A.0	77	SYSTEM	3001	-0.0374474523447128	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-F.0	78	REF	2108	1.32154363267377	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	KIT.4951	79	SYSTEM	141	0.959146010002174	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-F.0	80	SYSTEM	1472	-0.399845075016308	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	SYSTRAN.4846	81	BAD_REF	1074	-1.57763734869899	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	TALP-UPC.4830+LIUM-NMT.4733	82	SYSTEM	1897	-0.309245669348409	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-B.0	83	SYSTEM	1519	-0.128046858012612	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	RWTH-nmt-ensemble.4920	84	SYSTEM	2842	-0.762242697687903	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-B.0	85	SYSTEM	1238	-0.399845075016308	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	TALP-UPC.4830	86	BAD_REF	2333	-2.30243259404218	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-F.0	87	SYSTEM	2108	-0.309245669348409	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	SYSTRAN.4846	88	SYSTEM	1546	-0.671643292020005	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-B.0	89	SYSTEM	1907	0.50614898166268	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-B.0	90	SYSTEM	492	0.324950170326883	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-G.0	91	SYSTEM	2001	0.053151953323186	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-B.0+uedin-nmt.4723	92	REF	607	1.41214303834167	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-F.0	93	SYSTEM	1878	0.50614898166268	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	SYSTRAN.4846	94	SYSTEM	2514	0.50614898166268	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	C-3MA.4958	95	SYSTEM	82	-1.1246403203595	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	TALP-UPC.4830	96	SYSTEM	2333	-0.943441509023701	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	online-G.0	97	SYSTEM	900	1.41214303834167	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	uedin-nmt.4723	98	REPEAT	638	0.415549575994781	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0184	de	en	ad	10	KIT.4951	99	REPEAT	1779	0.143751358991085	1406
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0082	de	en	ad	10	online-B.0	0	SYSTEM	871	-1.54135500041056	1349
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0082	de	en	ad	10	C-3MA.4958	1	SYSTEM	1577	-1.54135500041056	1349
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0082	de	en	ad	10	online-A.0	2	SYSTEM	809	-0.211926537347165	1349
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0082	de	en	ad	10	SYSTRAN.4846	3	SYSTEM	1503	-0.31619543641096	1349
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0082	de	en	ad	10	TALP-UPC.4830	4	REPEAT	1394	1.01323302665243	1349
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0082	de	en	ad	10	online-B.0	5	SYSTEM	1238	0.804695228524843	1349
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0082	de	en	ad	10	online-B.0	6	REPEAT	411	0.961098577120536	1349
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0082	de	en	ad	10	LIUM-NMT.4733	7	REF	499	1.06536747618433	1349
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0082	de	en	ad	10	LIUM-NMT.4733	8	SYSTEM	608	0.38761963226966	1349
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0082	de	en	ad	10	online-F.0	9	SYSTEM	1878	-0.707203807900194	1349
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0082	de	en	ad	10	TALP-UPC.4830	10	SYSTEM	2333	-0.81147270696399	1349
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0082	de	en	ad	10	uedin-nmt.4723	11	BAD_REF	2920	1.03930025141838	1349
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0082	de	en	ad	10	online-G.0	12	SYSTEM	1836	-0.889674381261836	1349
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0082	de	en	ad	10	TALP-UPC.4830	13	BAD_REF	2333	-0.889674381261836	1349
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0082	de	en	ad	10	online-B.0	14	SYSTEM	562	-0.498666009772603	1349
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0082	de	en	ad	10	online-G.0	15	SYSTEM	900	-0.863607156495887	1349
3D17ECOUOF0Z50R9ATG0Y81U9NO316	E0082	de	en	ad	10	C-3MA.4958	16	SYSTEM	1876	-0.863607156495887	1349
